Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,ppi,CPU_BRAND,HDD,SSD,GPU_BRAND,OS
HP,Notebook,4,1.48,84699.3,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,100531.6767,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.49,42616.0,0,0,145.2493027219284,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,1.5,64456.7,0,0,145.2493027219284,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,41017.367300000005,0,0,123.83434142318256,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,2.4,158105.36000000002,0,1,313.9063629776118,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.47,79372.3,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,118738.83,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,42402.3873,1,1,174.05705383053478,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,84699.3,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.11,61207.23,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,63147.856100000005,0,0,193.9492885540245,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.09,55743.85880000001,0,0,174.05705383053478,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,1.26,83047.93000000001,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.31,63338.030000000006,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.95,56466.2,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,1.29,86510.48000000001,1,0,340.2619097439025,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.63,57531.600000000006,0,0,156.9531814888059,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,51831.71000000001,0,0,137.98683758583198,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,2.1,21787.43,0,0,123.83434142318256,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,2.7,63487.186,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.95,63657.65,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.84,65468.297300000006,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,1.26,71861.23000000001,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.04,39526.34,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,91890.75,0,1,193.9492885540245,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.09,56623.34650000001,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,53829.8677,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,45119.69,1,1,174.05705383053478,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,1.45,11229.316,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,75909.75,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,55912.192,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,53270.0,0,0,193.9492885540245,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,1.84,112044.9218,0,0,174.05705383053478,Intel Core i5,500,256,Intel,Windows
HP,Notebook,8,1.43,78253.63,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,3.78,82336.2428,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,121987.7673,0,1,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
Asus,Netbook,4,1.2,15336.433,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Other
Lenovo,Notebook,16,1.1,139567.4,0,1,258.599051405366,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,52151.33,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,58277.380000000005,1,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,52151.33,0,0,123.83434142318256,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,120070.58,1,0,340.2619097439025,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,37563.3405,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,26581.730000000003,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Other
Acer,Notebook,8,2.4,23918.230000000003,0,0,123.83434142318256,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,69197.73000000001,1,1,204.15714584634156,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,96898.13,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,56998.9,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4.0,53163.46000000001,0,1,156.9531814888059,Intel Core i7,1000,0,Nvidia,Other
Dell,Notebook,4,2.25,29777.93,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,52736.76730000001,0,0,174.05705383053478,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,102757.83,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,77667.66,0,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,211748.25,0,1,156.9531814888059,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,42509.9927,1,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,70795.83,0,0,348.1141076610696,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,69251.0,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,25675.074600000004,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,63870.73,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,63870.73,0,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,58064.3,0,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,91277.6123,1,1,217.2232031805074,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3.0,35104.93,0,0,130.79431790733827,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,52044.79,0,1,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,133121.73,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,28765.800000000003,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,50073.8,0,0,174.05705383053478,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,74524.73000000001,1,1,289.63093757400986,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,172594.80000000002,0,1,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,34426.8029,1,1,268.8405979956775,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,109150.23,0,1,408.3142916926831,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,39952.5,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,54920.83730000001,0,0,193.9492885540245,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,79638.65000000001,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,63870.73,0,0,193.9492885540245,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,32761.050000000003,0,0,340.2619097439025,Other Intel Processor,0,0,Intel,Other
Acer,Notebook,4,2.4,20615.49,0,0,123.83434142318256,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,20961.212300000003,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Other
HP,Notebook,4,1.86,18430.8873,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Other
Asus,Gaming,8,2.7,85178.73000000001,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,43593.5045,0,1,204.15714584634156,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,85178.73000000001,0,0,154.54525809613182,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,42562.73,0,0,174.05705383053478,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,2.36,34028.876,0,0,174.05705383053478,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,85178.73000000001,0,0,156.9531814888059,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,26635.0,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,122467.73,0,1,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,60469.44050000001,0,0,154.54525809613182,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,62164.49190000001,0,0,154.54525809613182,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,11133.43,0,0,123.83434142318256,Other Intel Processor,0,16,Intel,Other
HP,Workstation,8,3.0,154429.73,0,1,156.9531814888059,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,63870.73,0,0,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,75275.837,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,80501.09130000001,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,46185.09,1,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,21201.460000000003,0,0,174.05705383053478,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,71328.53,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.16,90505.73,1,0,340.2619097439025,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,40972.620500000005,0,0,123.83434142318256,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,22852.83,0,0,123.83434142318256,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,104888.63,0,0,204.15714584634156,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,29245.230000000003,1,1,268.8405979956775,Other Intel Processor,0,0,Intel,Other
Dell,Ultrabook,8,1.23,73459.33,0,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,146491.9673,0,1,156.9531814888059,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,54814.83,1,0,434.4464063610148,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,118579.02,0,0,204.15714584634156,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,69916.3423,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.35,10440.92,0,0,204.15714584634156,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,90026.3,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,80597.51000000001,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,27893.7701,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Other
Asus,Notebook,4,2.0,23172.45,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,88907.63,1,1,193.9492885540245,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,25516.33,1,1,268.8405979956775,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,100946.65,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,52684.030000000006,0,1,174.05705383053478,Intel Core i5,1000,128,Nvidia,Other
HP,Gaming,8,3.35,60141.83,0,1,156.9531814888059,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,2.04,33506.83,0,0,123.83434142318256,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,109223.7426,1,1,193.9492885540245,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,14809.06,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,40059.04,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,32814.32,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,58543.73,0,0,174.05705383053478,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3.0,210384.53800000003,0,1,156.9531814888059,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,41763.68,0,0,123.83434142318256,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,127794.73,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.88,115687.5244,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,129978.8,1,1,258.599051405366,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,60876.956,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,86776.83,1,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,118738.83,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,95832.73,1,0,272.209527795122,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2.0,101159.73,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,122358.5265,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,53797.373,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,84113.33,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,124598.53,1,1,258.599051405366,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,18058.53,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Other
HP,Notebook,4,1.86,15821.19,0,0,123.83434142318256,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,31908.730000000003,0,0,174.05705383053478,Intel Core i5,1000,0,AMD,Other
Dell,Gaming,8,2.62,63870.73,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,119893.7236,1,1,348.1141076610696,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,25510.4703,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,79521.456,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,122467.73,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,42002.8623,0,0,174.05705383053478,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,108724.07,1,0,272.209527795122,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,79851.73000000001,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,94234.63,0,0,193.9492885540245,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,2.62,47889.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,24450.93,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,25409.2573,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Other
Dell,Gaming,8,2.62,79798.46,0,0,348.1141076610696,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,74045.3,0,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,24930.36,0,0,174.05705383053478,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,13264.23,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,44693.530000000006,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,36170.33,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,61739.93,0,0,174.05705383053478,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,19656.63,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,21201.460000000003,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Other
Lenovo,Notebook,8,2.2,37768.43,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Other
Asus,Notebook,4,2.0,40964.630000000005,0,0,193.9492885540245,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,43947.75,0,0,174.05705383053478,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,69517.35,0,1,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,114710.0199,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,2.07,34625.5,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,87202.99,1,1,258.599051405366,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,44267.37,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,47677.182700000005,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Other
Acer,Notebook,4,2.1,17738.91,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,42562.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,48422.43,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,62805.33,1,0,174.05705383053478,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,36809.57,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,58543.73,1,0,340.2619097439025,Intel Core i5,0,256,Intel,Other
Acer,Gaming,16,4.2,138448.73,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,43628.130000000005,0,1,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,25835.95,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,61953.01,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,63870.73,1,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,70689.29000000001,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,19603.36,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Other
Asus,Gaming,16,4.3,114530.5,0,1,156.9531814888059,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,2.1,14489.44,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Other
MSI,Gaming,16,2.43,109144.903,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.3,26581.730000000003,0,0,123.83434142318256,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,33506.83,0,0,123.83434142318256,Intel Core i7,500,0,Nvidia,Other
Dell,2 in 1 Convertible,16,2.0,68451.95,1,0,174.05705383053478,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,142763.6,1,0,340.2619097439025,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,62272.630000000005,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,47357.030000000006,0,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,30843.33,0,0,123.83434142318256,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,15927.73,0,0,123.83434142318256,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,33506.83,0,0,130.79431790733827,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,130458.23,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,68132.33,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,93169.23,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,2.43,103822.6973,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,53216.73,1,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,103823.23,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,1.3,9268.98,0,0,166.53583846565928,Other Intel Processor,0,32,Intel,Other
Acer,Notebook,4,3.3,31855.460000000003,0,0,130.79431790733827,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,28712.53,0,0,130.79431790733827,Intel Core i5,1000,0,Intel,Other
Lenovo,Gaming,8,2.6,67759.44,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,61207.23,1,1,193.9492885540245,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,81449.83,0,1,174.05705383053478,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,78632.3797,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,2.1,28179.83,0,0,174.05705383053478,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,91271.2199,1,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,27114.43,1,0,181.01933598375615,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,16460.43,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,78679.79000000001,1,0,340.2619097439025,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,27799.4822,0,0,123.83434142318256,Intel Core i5,1000,0,Intel,Other
Lenovo,Gaming,16,2.6,54814.83,1,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,61207.23,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,87895.5,1,1,217.2232031805074,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,186391.73,0,0,193.9492885540245,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,24984.1627,1,0,123.83434142318256,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,85125.46,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,51085.93,0,0,166.53583846565928,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,25463.06,0,0,174.05705383053478,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,117097.5813,0,0,258.599051405366,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,39259.990000000005,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,62272.630000000005,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,79851.73000000001,0,1,204.15714584634156,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,31832.553900000006,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,68185.6,0,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,19273.086000000003,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Other
Dell,2 in 1 Convertible,16,2.77,95832.73,1,0,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,58596.4673,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,85232.0,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,1.6,46611.25,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,123852.75,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,30523.710000000003,0,1,174.05705383053478,Intel Core i5,0,256,Intel,Other
Dell,2 in 1 Convertible,8,1.24,96578.51,1,0,340.2619097439025,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,17259.48,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Other
HP,Notebook,4,1.86,21254.73,0,0,123.83434142318256,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,30310.63,0,0,174.05705383053478,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,57105.44,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,23651.3473,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,2.0,18058.53,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.0,101213.0,0,1,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,2.29,26102.300000000003,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,47676.65,0,0,174.05705383053478,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,2.4,65468.83,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,44374.4427,1,0,193.9492885540245,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,1.2,38833.83,0,1,204.15714584634156,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,24450.93,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,15395.03,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Other
Dell,Notebook,2,2.2,20189.33,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,47889.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,29297.967300000004,0,0,174.05705383053478,AMD Processor,0,0,AMD,Windows
