,Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,ppi,CPU_BRAND,HDD,SSD,GPU_BRAND,OS
965,Dell,Notebook,4,2.25,24803.577400000002,0,0,123.83434142318255,Intel Core i3,1000,0,AMD,Other
966,Dell,Notebook,4,1.9,43947.75,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Windows
967,HP,Notebook,4,2.04,36489.950000000004,0,0,174.05705383053478,Intel Core i3,500,0,Intel,Windows
968,Dell,Gaming,32,4.42,167747.23,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
969,Lenovo,Notebook,6,2.4,37022.65,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
970,Dell,2 in 1 Convertible,16,1.22,101159.73000000001,1,0,340.26190974390255,Intel Core i7,0,512,Intel,Windows
971,Dell,Ultrabook,8,1.5,104567.9446,1,0,258.59905140536597,Intel Core i7,0,256,Intel,Windows
972,Dell,Gaming,32,4.42,149156.0,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
973,Toshiba,Notebook,8,1.95,62858.600000000006,0,0,193.94928855402446,Intel Core i5,0,256,Intel,Windows
974,Asus,Gaming,16,2.73,109198.17300000001,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
975,HP,Notebook,8,2.04,52151.33,0,1,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
976,Lenovo,Notebook,4,1.7,53376.54,0,0,137.98683758583198,Intel Core i5,0,0,Intel,Windows
977,Asus,2 in 1 Convertible,16,2.3,95832.73000000001,1,0,348.11410766106957,Intel Core i7,2000,512,Nvidia,Windows
978,HP,Notebook,6,2.04,30843.33,0,0,123.83434142318255,Intel Core i7,1000,0,Intel,Windows
979,Asus,Gaming,16,2.99,93169.23000000001,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
980,Dell,2 in 1 Convertible,12,2.19,69197.73000000001,1,1,174.05705383053478,Intel Core i7,0,512,Intel,Windows
981,Toshiba,Notebook,4,1.2,63657.65,0,0,204.15714584634154,Intel Core i5,0,128,Intel,Windows
982,Lenovo,Notebook,6,2.2,29245.230000000003,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
983,Fujitsu,Notebook,4,2.3,34572.23,0,0,123.83434142318255,Intel Core i5,0,256,Intel,Windows
984,Toshiba,Notebook,4,1.75,48742.05,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
985,Dell,Notebook,4,2.25,31908.730000000003,0,0,123.83434142318255,Intel Core i5,500,0,AMD,Windows
986,HP,Notebook,8,2.04,42935.62,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
987,Lenovo,Gaming,8,2.5,63338.030000000006,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
988,Dell,Notebook,8,2.36,39899.23,0,0,123.83434142318255,Intel Core i7,1000,0,AMD,Windows
989,Dell,Notebook,8,1.6,59609.130000000005,0,0,193.94928855402446,Intel Core i5,0,128,Intel,Windows
990,HP,Netbook,8,0.97,101639.16,0,0,217.2232031805074,Other Intel Processor,0,512,Intel,Windows
991,HP,Notebook,4,2.1,26581.730000000003,0,0,174.05705383053478,Intel Core i3,1000,128,AMD,Windows
992,Lenovo,Notebook,4,1.9,14415.9274,0,0,123.83434142318255,Other Intel Processor,0,128,Intel,Other
993,Lenovo,Notebook,8,2.3,71861.23000000001,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
994,Dell,2 in 1 Convertible,8,1.68,47357.030000000006,1,0,204.15714584634154,Intel Core i5,0,256,Intel,Windows
995,Asus,Notebook,8,1.4,61260.5,0,0,340.26190974390255,Intel Core i5,0,256,Intel,Windows
996,HP,Ultrabook,8,1.11,71861.23000000001,1,1,204.15714584634154,Intel Core i7,0,256,Intel,Windows
997,Acer,Notebook,4,2.4,20242.600000000002,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
998,Asus,Gaming,16,2.5,95832.73000000001,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
999,HP,Ultrabook,8,1.48,111281.03000000001,0,0,193.94928855402446,Intel Core i7,0,512,Intel,Windows
1000,Acer,Gaming,8,2.7,67120.2,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1001,HP,Notebook,8,1.34,63338.030000000006,0,1,204.15714584634154,Intel Core i5,0,256,Intel,Windows
1002,Dell,Notebook,4,2.18,29138.690000000002,0,0,123.83434142318255,Intel Core i3,0,128,Intel,Windows
1003,HP,Notebook,4,1.64,41497.33,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
1004,Toshiba,Notebook,4,1.2,63657.65,0,0,204.15714584634154,Intel Core i5,0,128,Intel,Windows
1005,HP,Notebook,4,1.48,58596.467300000004,0,0,137.98683758583198,Intel Core i5,0,256,Intel,Windows
1006,HP,Notebook,4,1.95,64190.350000000006,0,0,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1007,HP,Ultrabook,8,1.43,77188.23000000001,0,0,193.94928855402446,Intel Core i7,0,256,Intel,Windows
1008,HP,Notebook,8,1.64,55894.080200000004,0,0,193.94928855402446,Intel Core i5,0,256,Nvidia,Windows
1009,HP,Notebook,4,1.64,36436.68,0,0,137.98683758583198,Intel Core i3,500,0,Intel,Windows
1010,Dell,Gaming,8,2.65,50553.23,0,0,174.05705383053478,Intel Core i5,0,0,Nvidia,Windows
1011,HP,Ultrabook,4,1.26,81982.53,0,0,217.2232031805074,Intel Core i5,500,0,Intel,Windows
1012,HP,Notebook,4,1.48,84699.3,0,0,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1013,HP,Ultrabook,8,1.54,100531.67670000001,0,0,193.94928855402446,Intel Core i7,0,256,Intel,Windows
1014,HP,Notebook,4,1.49,42616.0,0,0,145.2493027219284,Intel Core i3,500,0,Intel,Windows
1015,Toshiba,Notebook,8,1.5,64456.700000000004,0,0,145.2493027219284,Intel Core i5,0,256,Intel,Windows
1016,HP,Notebook,4,2.04,41017.367300000005,0,0,123.83434142318255,Intel Core i3,0,256,Intel,Windows
1017,Lenovo,Notebook,16,2.4,158105.36000000002,0,1,313.9063629776118,Intel Core i7,0,512,Nvidia,Windows
1018,Toshiba,Notebook,8,1.47,79372.3,0,1,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1019,HP,Notebook,8,1.43,118738.83,0,0,193.94928855402446,Intel Core i7,0,256,Intel,Windows
1020,Dell,2 in 1 Convertible,4,2.08,42402.3873,1,1,174.05705383053478,Intel Core i3,1000,0,Intel,Windows
1021,Toshiba,Ultrabook,8,1.2,84699.3,0,0,204.15714584634154,Intel Core i5,0,256,Intel,Windows
1022,HP,Notebook,8,1.11,61207.23,0,1,204.15714584634154,Intel Core i5,0,256,Intel,Windows
1023,HP,Notebook,8,1.64,63147.856100000005,0,0,193.94928855402446,Intel Core i7,0,256,Nvidia,Windows
1024,Dell,Notebook,8,2.09,55743.85880000001,0,0,174.05705383053478,Intel Core i5,500,0,Intel,Windows
1025,HP,Ultrabook,4,1.26,83047.93000000001,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
1026,HP,Notebook,4,2.31,63338.030000000006,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
1027,HP,Notebook,4,1.95,56466.200000000004,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
1028,Dell,Ultrabook,8,1.29,86510.48000000001,1,0,340.26190974390255,Intel Core i5,0,256,Intel,Windows
1029,HP,Notebook,8,2.63,57531.600000000006,0,0,156.9531814888059,Intel Core i5,0,256,Nvidia,Windows
1030,HP,Notebook,4,1.64,51831.71000000001,0,0,137.98683758583198,Intel Core i5,0,256,Intel,Windows
1031,Acer,Notebook,6,2.1,21787.43,0,0,123.83434142318255,AMD Processor,1000,0,AMD,Windows
1032,MSI,Gaming,8,2.7,63487.186,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
1033,HP,Notebook,8,1.95,63657.65,0,0,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1034,HP,Notebook,8,1.84,65468.297300000006,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
1035,HP,Ultrabook,8,1.26,71861.23000000001,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
1036,HP,Notebook,4,2.04,39526.340000000004,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Windows
1037,Toshiba,Ultrabook,8,1.47,91890.75,0,1,193.94928855402446,Intel Core i7,0,256,Intel,Windows
1038,Dell,Notebook,8,2.09,56623.34650000001,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1039,HP,Notebook,8,1.64,53829.8677,0,0,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1040,Lenovo,2 in 1 Convertible,4,1.8,45119.69,1,1,174.05705383053478,Intel Core i7,0,256,Intel,Windows
1041,Vero,Notebook,2,1.45,11229.316,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1042,Toshiba,Notebook,16,2.4,75909.75,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
1043,Lenovo,Notebook,8,2.3,55912.191999999995,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1044,HP,Notebook,4,1.54,53270.0,0,0,193.94928855402446,Intel Core i5,500,0,Intel,Windows
1045,HP,Notebook,8,1.84,112044.92180000001,0,0,174.05705383053478,Intel Core i5,500,256,Intel,Windows
1046,HP,Notebook,8,1.43,78253.63,0,0,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1047,MSI,Gaming,16,3.78,82336.2428,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1048,Lenovo,Gaming,16,4.6,121987.76729999999,0,1,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
1049,Asus,Netbook,4,1.2,15336.432999999999,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Other
1050,Lenovo,Notebook,16,1.1,139567.4,0,1,258.59905140536597,Intel Core i7,0,256,Intel,Windows
1051,HP,Notebook,8,1.91,52151.33,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1052,Dell,2 in 1 Convertible,8,2.3,58277.380000000005,1,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1053,HP,Notebook,4,2.04,52151.33,0,0,123.83434142318255,Intel Core i5,0,256,Intel,Windows
1054,Dell,Ultrabook,16,1.2,120070.58,1,0,340.26190974390255,Intel Core i7,0,1000,Intel,Windows
1055,HP,Notebook,4,2.31,37563.3405,0,0,123.83434142318255,Intel Core i3,500,0,Intel,Windows
1056,HP,Notebook,4,1.96,26581.730000000003,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Other
1057,Acer,Notebook,8,2.4,23918.230000000003,0,0,123.83434142318255,AMD Processor,1000,0,AMD,Windows
1058,Dell,2 in 1 Convertible,12,1.6,69197.73000000001,1,1,204.15714584634154,Intel Core i7,0,256,Intel,Windows
1059,MSI,Gaming,16,2.94,96898.13,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
1060,HP,Notebook,8,2.04,56998.9,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
1061,Asus,Gaming,16,4.0,53163.46000000001,0,1,156.9531814888059,Intel Core i7,1000,0,Nvidia,Other
1062,Dell,Notebook,4,2.25,29777.93,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
1063,Dell,Notebook,16,2.32,52736.76730000001,0,0,174.05705383053478,Intel Core i7,2000,0,AMD,Windows
1064,MSI,Gaming,16,1.8,102757.83,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
1065,Dell,Ultrabook,8,1.29,77667.66,0,0,204.15714584634154,Intel Core i7,0,256,Intel,Windows
1066,Asus,Gaming,64,3.58,211748.25,0,1,156.9531814888059,Intel Core i7,0,1000,Nvidia,Windows
1067,Dell,2 in 1 Convertible,8,1.62,42509.9927,1,0,204.15714584634154,Intel Core i7,0,256,Intel,Windows
1068,Dell,Gaming,16,3.21,70795.83,0,0,348.11410766106957,Intel Core i7,1000,256,Nvidia,Windows
1069,Apple,Ultrabook,8,0.92,69251.0,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
1070,Dell,Notebook,4,2.06,25675.074600000004,0,0,123.83434142318255,Intel Core i3,500,0,Intel,Windows
1071,HP,Notebook,4,2.31,63870.73,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Windows
1072,HP,Ultrabook,8,1.26,63870.73,0,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
1073,HP,Notebook,8,1.49,58064.3,0,0,204.15714584634154,Intel Core i7,0,256,Intel,Windows
1074,Lenovo,Ultrabook,8,1.3,91277.61230000001,1,1,217.2232031805074,Intel Core i7,0,256,Intel,Windows
1075,Lenovo,Notebook,8,3.0,35104.93,0,0,130.79431790733827,Intel Core i5,1000,0,AMD,Windows
1076,Lenovo,Notebook,4,2.3,52044.79,0,1,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
1077,MSI,Gaming,16,3.78,133121.73,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1078,Lenovo,Notebook,4,2.1,28765.800000000003,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Windows
1079,HP,Notebook,4,2.31,50073.8,0,0,174.05705383053478,Intel Core i5,500,0,Intel,Windows
1080,Lenovo,Ultrabook,8,0.99,74524.73000000001,1,1,289.63093757400986,Other Intel Processor,0,512,Intel,Windows
1081,Lenovo,Gaming,32,4.6,172594.80000000002,0,1,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
1082,Lenovo,2 in 1 Convertible,4,0.69,34426.8029,1,1,268.8405979956775,Other Intel Processor,0,0,Intel,Windows
1083,HP,Ultrabook,16,1.3,109150.23000000001,0,1,408.31429169268307,Intel Core i7,0,512,Intel,Windows
1084,Dell,Notebook,8,2.18,39952.5,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1085,HP,Notebook,4,1.54,54920.83730000001,0,0,193.94928855402446,Intel Core i5,500,0,Intel,Windows
1086,HP,Workstation,8,1.9,79638.65000000001,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Windows
1087,Lenovo,Notebook,8,1.7,63870.73,0,0,193.94928855402446,Intel Core i5,0,180,Intel,Windows
1088,HP,Notebook,4,1.29,32761.050000000003,0,0,340.26190974390255,Other Intel Processor,0,0,Intel,Other
1089,Acer,Notebook,4,2.4,20615.49,0,0,123.83434142318255,AMD Processor,500,0,AMD,Windows
1090,Dell,Notebook,4,2.2,20961.212300000003,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Other
1091,HP,Notebook,4,1.86,18430.887300000002,0,0,123.83434142318255,Intel Core i3,1000,0,Intel,Other
1092,Asus,Gaming,8,2.7,85178.73000000001,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1093,Dell,Ultrabook,4,1.4,43593.5045,0,1,204.15714584634154,Intel Core i5,0,256,AMD,Windows
1094,HP,Netbook,4,2.4,85178.73000000001,0,0,154.54525809613182,Intel Core i5,0,128,Intel,Windows
1095,Acer,Notebook,8,2.4,42562.73,0,0,174.05705383053478,Intel Core i5,1000,256,Nvidia,Windows
1096,Dell,Notebook,8,2.36,34028.876,0,0,174.05705383053478,Intel Core i5,1000,0,AMD,Windows
1097,MSI,Gaming,8,2.6,85178.73000000001,0,0,156.9531814888059,Intel Core i7,0,256,Nvidia,Windows
1098,HP,Notebook,4,1.96,26635.0,0,0,123.83434142318255,Other Intel Processor,1000,0,Intel,Windows
1099,Asus,Gaming,16,4.3,122467.73000000001,0,1,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
1100,Dell,Ultrabook,4,1.5,60469.44050000001,0,0,154.54525809613182,Intel Core i3,500,0,Intel,Windows
1101,Dell,Ultrabook,4,1.5,62164.49190000001,0,0,154.54525809613182,Intel Core i3,0,128,Intel,Windows
1102,Acer,Notebook,4,2.2,11133.43,0,0,123.83434142318255,Other Intel Processor,0,16,Intel,Other
1103,HP,Workstation,8,3.0,154429.73,0,1,156.9531814888059,Intel Core i7,1000,0,AMD,Windows
1104,Lenovo,Gaming,16,2.4,63870.73,0,0,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
1105,Dell,Ultrabook,8,1.5,75275.837,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
1106,MSI,Gaming,8,2.9,80501.09130000001,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
1107,Lenovo,2 in 1 Convertible,4,2.1,46185.090000000004,1,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1108,HP,Notebook,4,2.1,21201.460000000003,0,0,174.05705383053478,AMD Processor,1000,0,AMD,Windows
1109,Asus,Gaming,16,2.59,71328.53,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1110,HP,Notebook,8,1.16,90505.73000000001,1,0,340.26190974390255,Other Intel Processor,0,256,Intel,Windows
1111,Dell,Notebook,4,2.24,40972.620500000005,0,0,123.83434142318255,Intel Core i5,500,0,AMD,Windows
1112,Lenovo,Notebook,4,2.1,22852.83,0,0,123.83434142318255,Intel Core i3,0,128,Intel,Windows
1113,HP,Ultrabook,8,1.16,104888.63,0,0,204.15714584634154,Intel Core i7,0,512,Intel,Windows
1114,Lenovo,2 in 1 Convertible,4,0.69,29245.230000000003,1,1,268.8405979956775,Other Intel Processor,0,0,Intel,Other
1115,Dell,Ultrabook,8,1.23,73459.33,0,0,204.15714584634154,Intel Core i7,0,256,Intel,Windows
1116,Lenovo,Gaming,16,4.6,146491.9673,0,1,156.9531814888059,Intel Core i7,0,256,Nvidia,Windows
1117,Razer,Ultrabook,8,1.25,54814.83,1,0,434.4464063610148,Intel Core i7,0,256,Intel,Windows
1118,Toshiba,Ultrabook,16,1.05,118579.02,0,0,204.15714584634154,Intel Core i7,0,512,Intel,Windows
1119,Asus,Gaming,8,3.52,69916.3423,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
1120,Vero,Notebook,4,1.35,10440.92,0,0,204.15714584634154,Other Intel Processor,0,0,Intel,Windows
1121,HP,Notebook,8,1.16,90026.3,0,0,204.15714584634154,Intel Core i5,0,256,Intel,Windows
1122,HP,Notebook,8,1.43,80597.51000000001,0,0,193.94928855402446,Intel Core i5,0,256,Intel,Windows
1123,Dell,Notebook,4,2.09,27893.7701,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Other
1124,Asus,Notebook,4,2.0,23172.45,0,0,123.83434142318255,Intel Core i3,1000,0,Intel,Windows
1125,Lenovo,2 in 1 Convertible,8,1.8,88907.63,1,1,193.94928855402446,Intel Core i7,0,256,Intel,Windows
1126,Lenovo,2 in 1 Convertible,4,0.69,25516.33,1,1,268.8405979956775,Other Intel Processor,0,0,Intel,Windows
1127,HP,Ultrabook,8,1.26,100946.65000000001,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
1128,Lenovo,Gaming,8,2.4,52684.030000000006,0,1,174.05705383053478,Intel Core i5,1000,128,Nvidia,Other
1129,HP,Gaming,8,3.35,60141.83,0,1,156.9531814888059,Intel Core i5,1000,128,Nvidia,Windows
1130,HP,Notebook,8,2.04,33506.83,0,0,123.83434142318255,Intel Core i7,2000,0,Intel,Windows
1131,Lenovo,2 in 1 Convertible,8,1.8,109223.74260000001,1,1,193.94928855402446,Intel Core i7,0,512,Nvidia,Windows
1132,Asus,Notebook,4,1.5,14809.060000000001,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1133,HP,Ultrabook,8,1.84,40059.04,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
1134,Acer,Notebook,4,2.23,32814.32,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
1135,Lenovo,Notebook,16,2.5,58543.73,0,0,174.05705383053478,Intel Core i7,0,0,AMD,Windows
1136,HP,Workstation,8,3.0,210384.53800000003,0,1,156.9531814888059,Intel Core i7,0,256,Nvidia,Windows
1137,Dell,Notebook,8,2.5,41763.68,0,0,123.83434142318255,Intel Core i5,1000,0,AMD,Windows
1138,MSI,Gaming,16,3.78,127794.73000000001,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1139,HP,Ultrabook,8,1.88,115687.5244,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
1140,Lenovo,2 in 1 Convertible,16,2.8,129978.8,1,1,258.59905140536597,Intel Core i7,0,512,Intel,Windows
1141,MSI,Gaming,8,2.4,60876.956,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1142,HP,2 in 1 Convertible,8,1.48,86776.83,1,0,204.15714584634154,Intel Core i5,0,256,Intel,Windows
1143,HP,Workstation,8,2.59,118738.83,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
1144,HP,2 in 1 Convertible,8,1.48,95832.73000000001,1,0,272.209527795122,Intel Core i7,0,256,Intel,Windows
1145,HP,Workstation,8,2.0,101159.73000000001,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
1146,HP,Ultrabook,8,1.26,122358.52649999999,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
1147,Dell,Notebook,8,2.18,53797.373,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
1148,HP,Notebook,8,1.88,84113.33,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1149,Lenovo,2 in 1 Convertible,8,1.27,124598.53000000001,1,1,258.59905140536597,Intel Core i7,0,256,Intel,Windows
1150,Lenovo,Notebook,4,1.9,18058.530000000002,0,0,123.83434142318255,Intel Core i3,1000,0,Intel,Other
1151,HP,Notebook,4,1.86,15821.19,0,0,123.83434142318255,AMD Processor,500,0,AMD,Windows
1152,Lenovo,Notebook,8,2.32,31908.730000000003,0,0,174.05705383053478,Intel Core i5,1000,0,AMD,Other
1153,Dell,Gaming,8,2.62,63870.73,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1154,Dell,Notebook,8,2.04,119893.7236,1,1,348.11410766106957,Intel Core i5,0,256,Nvidia,Windows
1155,HP,Notebook,4,1.91,25510.4703,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
1156,MSI,Gaming,16,2.7,79521.456,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1157,Lenovo,Ultrabook,12,1.4,122467.73000000001,0,0,193.94928855402446,Intel Core i7,0,512,Intel,Windows
1158,Lenovo,Notebook,8,2.5,42002.8623,0,0,174.05705383053478,Intel Core i5,0,0,AMD,Windows
1159,HP,2 in 1 Convertible,8,1.48,108724.07,1,0,272.209527795122,Intel Core i7,0,512,Intel,Windows
1160,Lenovo,Ultrabook,8,1.7,79851.73000000001,0,0,193.94928855402446,Intel Core i7,0,256,Intel,Windows
1161,MSI,Gaming,16,1.7,94234.63,0,0,193.94928855402446,Intel Core i7,1000,256,Nvidia,Windows
1162,HP,Gaming,8,2.62,47889.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1163,Lenovo,Notebook,8,2.2,24450.93,0,0,123.83434142318255,Intel Core i3,1000,0,Intel,Windows
1164,HP,Notebook,4,2.1,25409.2573,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Other
1165,Dell,Gaming,8,2.62,79798.46,0,0,348.11410766106957,Intel Core i7,1000,128,Nvidia,Windows
1166,Lenovo,Notebook,8,1.95,74045.3,0,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
1167,Lenovo,Notebook,4,2.2,24930.36,0,0,174.05705383053478,Intel Core i3,1000,0,Nvidia,Windows
1168,HP,Notebook,2,1.44,13264.230000000001,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1169,MSI,Gaming,8,2.2,44693.530000000006,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1170,HP,Notebook,8,1.96,36170.33,0,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
1171,HP,Notebook,16,2.1,61739.93,0,0,174.05705383053478,Intel Core i7,0,512,Intel,Windows
1172,Asus,Notebook,4,2.2,19656.63,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
1173,Lenovo,Notebook,4,2.1,21201.460000000003,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Other
1174,Lenovo,Notebook,8,2.2,37768.43,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Other
1175,Asus,Notebook,4,2.0,40964.630000000005,0,0,193.94928855402446,Intel Core i3,0,256,Intel,Windows
1176,Lenovo,Notebook,4,2.32,43947.75,0,0,174.05705383053478,Intel Core i7,0,0,Intel,Windows
1177,Lenovo,Gaming,16,3.31,69517.35,0,1,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
1178,MSI,Gaming,16,1.91,114710.0199,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1179,HP,Notebook,4,2.07,34625.5,0,0,123.83434142318255,Intel Core i3,500,0,Intel,Windows
1180,Lenovo,2 in 1 Convertible,8,1.36,87202.99,1,1,258.59905140536597,Intel Core i5,0,256,Intel,Windows
1181,Lenovo,Ultrabook,6,1.54,44267.37,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
1182,Dell,Notebook,8,1.98,47677.182700000005,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Other
1183,Acer,Notebook,4,2.1,17738.91,0,0,123.83434142318255,Other Intel Processor,500,0,Intel,Windows
1184,HP,Notebook,6,2.18,42562.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1185,Asus,Gaming,8,2.591,48422.43,0,1,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
1186,Dell,2 in 1 Convertible,16,2.09,62805.33,1,0,174.05705383053478,Intel Core i7,0,512,Intel,Windows
1187,Acer,Notebook,4,2.23,36809.57,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
1188,Dell,Ultrabook,8,1.23,58543.73,1,0,340.26190974390255,Intel Core i5,0,256,Intel,Other
1189,Acer,Gaming,16,4.2,138448.73,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1190,Lenovo,Gaming,8,2.4,43628.130000000005,0,1,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
1191,HP,Notebook,4,1.86,25835.95,0,0,123.83434142318255,Intel Core i5,500,0,Intel,Windows
1192,Apple,Ultrabook,8,0.92,61953.01,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
1193,Dell,2 in 1 Convertible,8,1.6,63870.73,1,1,204.15714584634154,Intel Core i5,0,256,Intel,Windows
1194,HP,Notebook,12,2.21,70689.29000000001,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
1195,Lenovo,Notebook,4,1.9,19603.36,0,0,123.83434142318255,Intel Core i3,1000,0,AMD,Other
1196,Asus,Gaming,16,4.3,114530.5,0,1,156.9531814888059,Intel Core i7,1000,512,Nvidia,Windows
1197,Acer,Notebook,4,2.1,14489.44,0,0,123.83434142318255,Other Intel Processor,1000,0,Intel,Other
1198,MSI,Gaming,16,2.43,109144.903,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1199,Dell,Notebook,4,2.3,26581.730000000003,0,0,123.83434142318255,Intel Core i3,0,128,AMD,Windows
1200,Lenovo,Notebook,8,2.2,33506.83,0,0,123.83434142318255,Intel Core i7,500,0,Nvidia,Other
1201,Dell,2 in 1 Convertible,16,2.0,68451.95,1,0,174.05705383053478,Intel Core i7,0,512,Intel,Windows
1202,Dell,Ultrabook,16,1.2,142763.6,1,0,340.26190974390255,Intel Core i7,0,512,Intel,Windows
1203,Asus,Gaming,8,2.2,62272.630000000005,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
